user_id,city,age,reg_method,reg_date,ex_date,gender
18632,14,26,9,20110506,20170919,male
5131,6,21,3,20161023,20170923,female
1503,5,18,3,20150530,20171022,male
13727,22,25,9,20110412,20171022,female
3622,12,30,3,20130422,20171004,female
13678,13,24,9,20150301,20171009,female
5275,6,31,9,20040829,20171020,female
13164,14,22,7,20130215,20170914,male
17049,5,32,9,20111013,20180222,male
5173,13,32,9,20110703,20180624,female
19493,15,34,3,20150402,20150615,female
23782,21,40,9,20160621,20170925,female
12281,15,29,3,20160928,20171118,male
18414,6,30,9,20140127,20181015,female
20293,15,26,9,20120603,20170807,female
20767,5,46,3,20150115,20171002,male
7231,22,17,3,20141028,20170907,male
14605,13,25,9,20070917,20171001,male
2525,9,29,9,20150717,20170920,male
19933,13,26,9,20090518,20170930,female
10495,13,21,9,20111120,20170714,female
21580,13,37,3,20150329,20170612,female
1004,5,31,3,20140413,20171006,female
23442,15,17,3,20121212,20160322,male
11382,6,26,9,20161030,20170926,female
20092,8,22,9,20090712,20170914,male
12187,1,0,7,20130516,20170915,male
4741,13,27,3,20121116,20170908,male
10017,15,34,9,20061204,20170810,male
7354,22,25,9,20110220,20171222,female
9530,22,28,9,20151031,20180128,male
5278,22,18,4,20160821,20170929,female
1902,22,24,7,20161229,20171007,male
14710,13,36,4,20160223,20171001,male
8846,13,19,4,20160926,20170809,male
13902,13,38,9,20091014,20150615,female
5497,5,46,9,20080712,20171005,female
5782,13,25,9,20140128,20170621,male
7292,4,37,3,20150222,20170905,male
3848,4,29,9,20110907,20170917,male
24074,22,47,3,20121202,20170814,male
21995,18,33,9,20041017,20170930,male
23302,1,20,3,20150812,20150902,male
23864,13,31,9,20110107,20161102,female
16108,1,34,9,20070223,20170930,female
20793,13,16,7,20160621,20170921,female
4338,5,32,9,20100901,20171006,female
17339,4,30,3,20120710,20171115,female
21878,14,33,4,20160101,20171027,female
582,15,45,9,20110424,20170908,male
2272,17,48,9,20061111,20170930,male
22813,4,18,3,20141024,20170518,male
10479,5,23,9,20060923,20171002,female
9889,12,24,9,20110721,20170913,male
5148,15,41,3,20141108,20170714,female
17476,4,22,4,20161225,20161228,male
24174,6,35,9,20111016,20161228,female
19966,5,33,3,20121126,20170917,male
12706,15,21,9,20111105,20170614,female
17134,12,0,9,20160812,20170919,female
160,13,27,9,20110911,20171010,male
16266,22,21,9,20110421,20170916,male
9018,5,14,7,20161223,20170923,female
17209,8,19,3,20121101,20170810,female
14180,6,36,9,20111006,20170616,male
14025,4,44,9,20110815,20161118,female
1673,14,35,9,20110419,20170920,male
15980,1,28,4,20160813,20170711,male
1611,15,50,9,20110223,20170921,female
1679,12,37,7,20110211,20170930,female
2897,9,22,9,20101120,20170930,male
12870,14,27,9,20170119,20180308,male
19343,5,33,9,20060828,20170930,female
1511,13,21,9,20160828,20170818,male
9332,13,33,7,20100406,20170304,male
4746,10,24,3,20121027,20171005,female
2524,15,27,9,20140322,20170918,male
13813,5,18,4,20151213,20170912,male
17739,1,18,3,20150605,20170615,male
21360,15,31,9,20060926,20170916,male
1221,14,21,4,20151211,20171108,female
12799,1,17,4,20170103,20170106,male
16701,6,18,3,20150823,20150830,female
15427,1,39,4,20160817,20170624,female
2358,13,19,3,20130621,20170909,male
3593,6,21,3,20131023,20170718,female
4467,22,40,4,20161107,20171110,female
11527,8,31,3,20150719,20170913,female
10207,1,24,9,20121227,20170212,female
16518,5,26,3,20141204,20180226,female
11833,3,21,9,20080311,20170930,female
7661,4,27,7,20130307,20171014,female
8667,6,18,3,20141117,20170908,male
20965,6,22,3,20141110,20170612,male
13054,13,23,3,20120814,20171030,female
16851,12,21,3,20130926,20170809,female
7144,1,0,3,20140914,20171007,female
4863,4,27,9,20060908,20170206,male
1174,22,24,3,20160423,20170530,male
20225,13,18,4,20160125,20170929,male
20504,5,36,9,20111025,20171231,male
17805,12,18,9,20120704,20170116,male
15699,13,27,9,20081028,20170930,female
11869,15,39,9,20061025,20171001,male
17056,18,46,7,20130519,20170918,female
13587,13,30,7,20101222,20170913,female
21161,1,43,3,20161210,20161213,male
17395,15,20,3,20150731,20170328,female
11451,22,32,3,20130113,20170915,female
830,5,28,9,20060709,20180312,female
9647,22,0,3,20141022,20170909,female
16473,8,17,3,20121204,20170525,female
10925,10,24,7,20111227,20170930,male
20904,12,29,4,20161202,20161205,male
7332,4,25,9,20150501,20181013,male
16271,18,39,3,20120621,20170616,female
18531,6,38,9,20070507,20170406,female
9438,21,28,9,20110214,20180612,male
14182,20,0,9,20050613,20170930,male
539,13,23,9,20141207,20170527,female
11618,10,28,4,20160627,20170628,male
20148,3,28,9,20071018,20161220,male
7538,13,7,3,20120101,20170918,male
5701,15,30,3,20140925,20170302,male
15808,6,35,4,20160624,20171105,male
18455,22,21,9,20150116,20170210,male
21290,4,27,7,20160208,20170922,female
19151,1,0,3,20150320,20171004,male
11964,5,38,9,20111230,20170706,female
23560,22,38,4,20160830,20161105,male
16607,5,34,9,20060224,20170808,female
7651,13,21,9,20100509,20171215,male
15869,4,21,9,20130719,20171004,male
10768,4,18,7,20141109,20170908,male
3567,1,0,3,20121219,20170609,male
22040,12,43,3,20161202,20170809,female
15428,10,20,9,20150211,20170628,female
4735,13,22,9,20110701,20170918,female
1478,15,29,9,20060221,20171014,female
271,5,33,9,20110131,20180602,female
2074,13,35,9,20120830,20180103,male
7168,4,21,9,20160311,20170616,male
9183,9,35,3,20160206,20171009,male
6992,13,37,9,20051009,20180112,female
23242,4,37,3,20161206,20161209,male
3394,15,38,3,20121204,20180105,female
15048,8,22,3,20161127,20161204,male
23624,14,16,3,20140628,20161104,female
6321,6,29,9,20121223,20170306,female
16849,13,32,9,20070901,20170916,female
14865,13,38,3,20141223,20170930,male
9210,1,41,9,20070427,20170917,female
96,5,34,3,20131107,20170924,male
22749,13,20,4,20160806,20160809,female
5546,15,37,9,20111007,20180203,male
5858,5,24,9,20101120,20170526,female
3722,13,29,4,20160303,20170816,female
7125,5,0,3,20131101,20170930,female
21830,13,38,9,20070201,20170908,male
18087,5,54,9,20111014,20170924,female
3378,22,28,9,20070313,20171011,male
15489,5,39,9,20100505,20171007,male
5787,15,28,9,20111004,20170926,female
9176,5,46,3,20130625,20170930,male
5530,1,23,3,20160602,20170707,male
13040,18,25,9,20110101,20170818,male
10429,1,0,3,20140825,20170904,male
8620,15,26,9,20090421,20170910,female
5020,1,0,3,20141217,20170908,male
10134,5,39,9,20100102,20170928,male
4973,13,24,7,20160418,20170917,female
3354,6,29,9,20090311,20170915,male
14102,6,40,4,20161009,20170724,female
12661,13,38,3,20120928,20170907,male
22260,4,23,3,20141105,20170615,male
1547,22,20,7,20110103,20171003,female
7010,22,23,3,20161021,20180119,female
7635,14,30,9,20060310,20170924,female
11068,14,35,7,20110606,20170923,male
23662,10,29,3,20120616,20171030,male
11761,15,29,3,20130906,20171017,male
5054,14,26,9,20121024,20171001,male
522,22,38,3,20150227,20170912,female
6398,22,42,9,20100122,20180407,male
11554,15,35,9,20050321,20170612,female
18435,5,16,3,20121025,20170912,female
23180,4,19,4,20161126,20161204,female
12089,15,29,9,20080819,20170923,female
18314,13,37,3,20151031,20170920,female
20095,6,27,3,20130130,20170907,male
2620,13,25,9,20100713,20170929,male
2318,4,19,4,20151119,20180207,female
7035,4,21,4,20160831,20171007,female
12192,4,20,3,20150725,20170918,male
5026,1,19,3,20141203,20170104,female
9689,5,51,3,20130917,20170617,male
23893,3,23,4,20160228,20160302,male
13270,4,41,3,20131013,20170710,male
18334,13,34,9,20111007,20170612,male
18498,4,32,9,20160831,20171003,male
22532,5,27,9,20141003,20181010,male
7367,5,26,7,20130122,20170916,female
2592,10,31,9,20080114,20171006,female
3668,16,23,9,20110609,20170930,female
15647,5,31,9,20050331,20170709,male
12388,12,31,7,20160306,20171005,male
719,22,35,3,20150628,20170914,male
21833,22,20,3,20150901,20170923,male
10528,3,22,9,20090927,20171017,male
14185,5,35,9,20060925,20170910,female
23204,13,38,9,20130410,20171001,male
21331,7,19,9,20110607,20170707,female
2526,13,22,9,20141018,20170521,female
12138,13,22,3,20130503,20180817,female
23615,6,68,9,20070818,20170924,female
15440,5,23,7,20140107,20171003,female
3162,13,32,4,20151209,20170927,male
6195,13,20,3,20151225,20171005,female
1525,22,21,3,20130823,20170924,female
9061,15,0,9,20051004,20170708,male
13963,12,23,3,20140512,20180421,male
13512,5,30,9,20080107,20170930,male
14897,1,0,7,20130910,20170920,female
15953,5,22,4,20160308,20171001,female
17404,9,33,7,20130115,20170930,female
2703,13,34,9,20101203,20171003,male
7182,21,23,3,20130120,20170119,male
456,13,22,7,20120526,20170914,male
957,5,37,7,20161115,20170914,male
17860,14,23,9,20120907,20170918,male
19281,13,25,9,20150621,20160606,female
14153,13,26,9,20101016,20180211,female
9971,22,37,9,20111203,20180824,female
6077,15,24,4,20151129,20170820,female
4067,13,28,9,20120606,20170908,female
19283,15,36,3,20111216,20170415,male
9534,8,32,9,20040922,20171120,female
8536,4,26,7,20140625,20170528,female
486,13,29,9,20061130,20170930,male
19133,6,36,9,20150317,20180222,male
12778,10,15,4,20161016,20170121,female
13208,5,28,9,20131129,20170221,female
10711,4,19,9,20141230,20170719,female
1514,13,18,3,20130710,20171025,male
24790,1,42,4,20161216,20161219,male
19987,13,34,7,20140710,20171220,male
8528,13,25,7,20111224,20170930,male
3456,13,32,9,20150628,20170912,male
2643,5,18,9,20130922,20170926,male
12325,5,37,9,20130205,20170814,female
3309,5,35,9,20111203,20171022,male
7034,22,0,9,20050118,20170824,male
4825,5,38,7,20111127,20171230,male
15820,5,29,9,20110722,20170909,female
5890,14,28,9,20051108,20170930,female
4245,22,28,9,20140610,20170913,male
10631,4,28,7,20160206,20171006,female
5380,15,24,4,20160208,20171108,male
10998,13,31,7,20101013,20170930,female
2733,15,22,4,20160811,20171019,male
440,22,19,3,20150205,20171001,female
20425,1,16,4,20170130,20170203,male
15268,12,25,9,20101011,20170825,male
2599,5,24,7,20130119,20171004,male
5424,15,21,9,20160320,20170916,female
1121,14,23,3,20140410,20170713,female
14625,12,28,9,20051122,20170924,male
1639,5,20,9,20160318,20170825,male
23007,8,18,4,20160104,20160107,female
18710,6,28,9,20050605,20170712,male
21463,9,27,7,20110321,20170912,male
4749,13,34,7,20111002,20170930,male
14036,5,55,4,20160119,20171001,female
10188,5,24,9,20140827,20170816,female
13362,18,27,4,20170112,20171003,male
991,16,27,9,20070212,20170930,female
20320,5,32,4,20161203,20161206,male
20642,22,25,4,20160406,20180107,male
2576,13,28,3,20131020,20171002,male
324,5,21,3,20140714,20170908,male
7,18,23,9,20140422,20171023,male
12711,12,22,4,20161224,20171009,male
1792,13,23,7,20140419,20170930,female
13004,5,35,7,20111229,20170911,female
4028,10,27,4,20160605,20161220,male
14204,13,60,9,20110115,20170907,male
7578,4,32,9,20070312,20170919,male
5409,10,19,7,20150806,20171004,female
1412,4,27,9,20080510,20171009,female
14988,4,0,4,20161212,20171001,female
4273,5,19,9,20141011,20170915,male
6921,13,40,9,20080107,20181014,female
23653,13,42,3,20130119,20170930,male
6386,5,27,3,20130204,20171018,male
23799,14,44,3,20140330,20170710,female
23000,5,35,9,20091114,20170930,male
14035,15,24,7,20160116,20170916,female
5340,13,25,9,20111106,20171001,female
22047,6,17,4,20160813,20161210,male
6487,13,25,9,20110520,20171027,male
23314,1,35,4,20160820,20170928,female
12796,13,25,9,20150820,20170918,male
16051,9,26,3,20150926,20170915,male
3076,7,28,9,20080628,20170930,male
19250,22,27,3,20130724,20170807,male
15580,13,22,9,20131016,20171016,male
4127,5,22,7,20120608,20171005,female
18651,22,30,9,20101124,20170909,female
13368,22,26,3,20131214,20171006,male
12137,4,39,9,20120916,20180515,female
11279,18,23,3,20140615,20170930,male
15344,13,18,3,20130104,20170618,male
11855,21,24,3,20151218,20170922,male
20460,15,45,3,20170122,20170125,female
15149,11,24,7,20151010,20170909,male
10814,5,20,3,20161119,20171003,female
5234,22,26,9,20080816,20171006,male
18067,6,23,9,20060820,20170930,female
17966,12,24,9,20070714,20170215,male
6938,9,32,3,20151128,20170930,male
20089,13,28,9,20071006,20170926,male
3261,4,21,3,20120805,20170920,male
11401,4,35,9,20071117,20170930,female
14815,22,25,4,20160913,20171002,female
7621,5,21,9,20160907,20171025,female
5705,5,21,9,20090516,20170930,male
11416,13,29,9,20090505,20170930,female
7152,5,25,3,20160621,20171020,female
7223,13,28,4,20151124,20170921,female
2037,15,36,9,20100911,20171005,male
10797,13,29,7,20130112,20170910,female
16231,13,24,9,20070131,20170930,male
9450,15,17,4,20151015,20170710,male
21846,13,31,3,20150301,20180801,female
17201,12,25,7,20120604,20170916,male
5811,5,21,9,20150208,20171118,female
19195,13,32,9,20111224,20170927,male
2862,5,34,9,20110601,20170521,female
23912,5,54,9,20130822,20171213,male
16722,13,35,9,20100816,20171028,male
4715,13,22,3,20140921,20171203,female
22269,13,26,9,20100126,20171007,female
15831,13,43,7,20101227,20180202,female
15671,8,24,7,20141107,20171030,male
19438,13,34,9,20100204,20170730,male
19322,22,26,9,20110327,20180815,female
4768,13,30,3,20140926,20170919,male
9826,5,24,9,20160116,20170927,male
22410,5,51,7,20101214,20170914,female
1677,13,31,9,20090603,20170927,female
14893,7,23,3,20140927,20171003,male
15575,14,37,7,20111014,20170913,male
17225,13,36,3,20150319,20171231,male
187,22,25,9,20160819,20171028,female
1812,8,26,3,20150118,20180531,female
9483,13,45,9,20110317,20180426,female
14428,1,27,3,20140824,20170613,male
10744,5,27,4,20161203,20170907,female
14530,15,28,4,20151019,20180903,female
11378,4,29,9,20140315,20171017,male
17685,22,26,7,20150827,20170618,male
17824,6,16,9,20140617,20170930,male
1024,6,24,3,20130113,20170923,male
13547,15,27,9,20111224,20170428,female
3610,3,0,9,20160919,20170930,male
13759,3,30,3,20150804,20150811,male
21003,14,32,7,20101022,20170922,female
16360,5,47,9,20080404,20171005,female
8625,21,41,9,20120518,20171004,male
536,13,25,9,20130824,20170917,female
11244,9,19,9,20111016,20170714,female
7048,1,27,7,20131126,20170916,female
3048,12,24,7,20160614,20170913,female
2051,1,24,3,20151126,20170908,male
24075,4,35,3,20150523,20170613,female
17447,9,29,9,20150901,20161103,male
9754,4,24,9,20110126,20170916,male
23131,5,25,7,20110815,20171014,female
3786,5,40,7,20160311,20170910,male
18073,4,44,9,20110511,20170922,female
1089,4,28,9,20140518,20180226,male
18106,6,32,9,20060729,20170930,male
6062,13,24,9,20141225,20170925,male
17944,13,30,3,20150603,20171222,female
20607,13,26,9,20080201,20171001,male
15605,5,31,9,20100920,20170905,female
480,5,20,9,20131108,20170907,female
15082,15,35,3,20150521,20170917,female
16815,22,36,9,20110425,20180518,male
15683,13,23,9,20130210,20171103,male
18732,13,29,9,20121129,20171009,female
17590,1,39,3,20150218,20170609,male
5501,11,29,9,20070629,20170913,female
16460,4,34,3,20160117,20170617,female
20488,8,20,4,20170126,20170219,female
1481,13,36,3,20141104,20170920,female
2419,13,28,9,20120628,20170818,female
6907,13,0,9,20041002,20170930,male
5289,4,19,9,20111027,20171129,male
247,13,19,9,20110708,20170715,female
1850,22,26,9,20150305,20171116,male
4593,22,19,9,20160222,20170909,male
10730,14,21,9,20091001,20091002,male
5794,4,32,9,20111009,20180818,female
12126,22,35,7,20151130,20170930,male
23152,13,28,9,20110529,20171029,female
3521,5,0,9,20170113,20170708,female
8199,4,25,7,20130411,20170816,female
3414,8,26,3,20150228,20170908,male
18727,13,36,9,20111207,20180617,female
3494,21,31,9,20100522,20170915,female
21221,15,29,9,20130322,20171024,female
484,1,20,4,20151201,20170102,male
20876,13,27,3,20150622,20171024,female
17299,18,36,9,20041019,20170930,male
20748,15,58,9,20091217,20170930,male
2344,5,27,3,20111213,20170918,female
11462,22,19,3,20141118,20170930,female
22665,12,26,3,20160407,20171006,male
24166,5,28,3,20160907,20160908,female
5851,5,25,9,20060902,20171011,female
11629,13,23,3,20160305,20170909,male
10216,14,29,3,20130308,20170913,female
15457,5,17,9,20110219,20180208,female
1750,4,26,9,20111128,20171007,male
8179,13,23,9,20150117,20180605,female
7902,6,28,3,20131227,20170926,male
9055,5,19,3,20160311,20180626,male
2405,5,38,3,20120614,20171006,female
12346,22,19,9,20110916,20171016,male
783,22,39,9,20100513,20170909,female
15686,1,26,13,20160909,20171006,female
11096,5,30,9,20161110,20171228,male
3749,14,19,9,20100430,20170930,male
23045,14,35,9,20090828,20180417,male
1651,10,21,9,20161206,20180124,male
7370,4,17,7,20140525,20171001,male
9892,5,21,9,20061028,20170913,male
19129,5,38,3,20131012,20170611,female
8068,6,27,3,20120723,20171025,male
23238,14,17,3,20170120,20170123,male
6805,13,19,3,20161203,20161206,female
16167,14,23,3,20130826,20180315,male
12683,5,22,3,20150830,20170918,female
10533,11,35,4,20170105,20180306,female
5058,4,26,7,20131204,20170920,male
19913,5,18,7,20130923,20170915,male
17498,5,43,9,20130401,20171001,female
6922,6,28,9,20131227,20171027,male
24966,3,30,3,20150824,20170917,female
1147,7,32,3,20130102,20170903,male
9583,4,19,9,20150117,20171005,male
1038,22,31,3,20150627,20170913,male
15652,6,39,9,20100507,20171020,female
6157,13,29,3,20150602,20170922,male
3965,4,39,3,20130309,20171002,male
17798,14,34,7,20160624,20170923,female
10260,4,20,3,20141021,20170929,male
18926,17,25,4,20160209,20170612,male
7862,5,39,7,20100622,20170922,female
421,22,33,9,20060814,20170928,female
1814,5,19,4,20160616,20171101,female
7302,5,28,9,20091213,20170910,male
22895,5,30,7,20120117,20170917,male
15421,10,17,3,20141003,20170610,female
3634,5,41,9,20100910,20171006,female
5968,18,21,9,20110529,20171004,female
4228,5,37,7,20170105,20171005,male
9495,15,46,9,20110705,20171003,female
14391,6,35,7,20160110,20170909,male
18818,10,21,3,20130209,20170925,male
22949,6,31,9,20040327,20170930,female
15081,13,22,7,20130814,20170910,female
7672,5,0,7,20110305,20170930,female
9071,15,18,4,20160106,20170907,male
7030,13,18,7,20150209,20170930,male
11036,15,26,9,20060623,20171030,female
1579,6,19,3,20140524,20170902,female
8923,12,35,9,20060707,20180512,female
9700,5,31,7,20161230,20170930,female
9306,13,25,9,20041024,20170930,female
14198,15,22,9,20091213,20180305,male
21734,15,16,3,20150510,20150517,female
16676,8,18,3,20160210,20160616,female
15796,13,27,7,20110627,20171009,female
11526,6,35,7,20120524,20171007,female
7665,7,25,9,20140217,20171021,male
24270,4,35,3,20120629,20170611,female
3407,21,27,9,20041017,20161227,male
15174,5,29,4,20160321,20161205,female
22645,15,21,9,20110123,20170922,male
20886,5,51,9,20070611,20180306,male
20865,22,23,3,20130127,20170613,female
14290,5,34,9,20040410,20180127,male
3789,10,24,9,20080926,20171002,female
3329,14,31,9,20050520,20171010,female
22850,5,36,9,20080907,20170905,female
2940,12,24,4,20160925,20170927,male
13534,13,34,9,20070611,20161126,male
14624,15,37,9,20080105,20170928,female
3683,6,45,9,20111001,20170926,male
19093,12,31,7,20131224,20170902,male
6606,15,26,9,20090616,20170920,male
20617,5,51,9,20060930,20171020,female
4091,12,29,9,20150926,20170926,male
1841,22,29,3,20140926,20170913,female
2951,15,21,3,20130212,20170624,female
14031,15,22,7,20130707,20170910,male
770,6,33,3,20150918,20170917,female
1689,5,60,7,20110322,20170930,female
20957,22,16,4,20170120,20170123,male
17485,10,0,9,20051007,20170909,male
6779,1,17,3,20151112,20170609,female
2313,13,64,9,20071226,20170918,female
14282,15,21,4,20161211,20170102,male
2018,14,26,9,20111124,20170903,female
4589,6,27,9,20111101,20171001,male
5883,5,45,9,20110919,20180118,female
19424,5,21,7,20121215,20171005,male
1060,11,24,9,20060709,20170707,male
22317,5,19,3,20150319,20170904,male
20198,15,40,4,20160618,20160621,male
10789,5,25,9,20120529,20180617,male
20440,11,22,3,20131114,20170422,female
2082,13,39,9,20110203,20170817,female
5616,22,19,3,20170117,20170120,male
15378,13,28,3,20130301,20171211,male
17932,13,36,9,20111003,20171005,female
22164,1,17,4,20160623,20171003,male
15175,14,27,9,20100517,20170611,male
14544,13,29,9,20041209,20170208,female
19781,13,30,3,20111226,20171102,female
10427,15,22,9,20111120,20171002,male
18579,4,31,9,20051107,20170921,male
10892,22,24,9,20100729,20170925,female
4696,13,37,9,20050921,20170918,female
3821,15,29,9,20051117,20170930,male
13279,13,24,3,20120116,20171027,male
5339,15,37,9,20131128,20171029,male
10656,4,23,3,20140228,20170912,male
7519,1,18,3,20161031,20170202,male
12821,13,22,3,20140814,20170930,female
19610,15,24,3,20150121,20170616,female
9796,15,34,4,20160911,20171005,female
5412,5,54,9,20110716,20180530,female
18886,9,41,9,20040328,20170908,male
8256,13,34,9,20110419,20170828,male
13531,14,22,9,20140317,20180131,male
13502,13,16,4,20170112,20170709,male
18518,13,26,9,20140624,20171119,female
10335,13,27,9,20101027,20170917,male
8064,1,0,3,20130617,20170102,female
21819,16,52,9,20120719,20180126,female
12562,13,18,3,20141011,20170917,male
15088,3,33,9,20040716,20171017,female
11714,5,37,9,20070512,20170921,female
4585,13,20,4,20151017,20171008,male
6880,13,36,9,20100331,20180604,male
17680,5,34,9,20110728,20180124,male
20275,6,57,7,20100316,20170919,male
9022,5,22,9,20160119,20180218,female
9097,5,31,7,20160804,20171003,female
7090,4,30,9,20120521,20180211,female
929,13,33,9,20120816,20180304,male
6273,22,26,7,20111221,20171007,male
4617,22,39,7,20130522,20170915,male
14136,22,27,9,20151204,20171223,female
3874,13,54,9,20090921,20170522,male
14292,4,24,9,20170114,20170716,male
9560,6,41,7,20160619,20170918,male
23858,22,42,9,20061210,20170325,female
17514,8,19,7,20160215,20170914,female
16193,13,36,9,20121112,20171002,male
12990,22,24,3,20150515,20170930,male
7257,15,24,9,20121125,20170915,male
17074,5,28,9,20110613,20170930,male
3858,14,24,9,20131015,20170404,male
16073,6,36,9,20110723,20171031,male
8699,6,45,9,20110624,20170930,female
11606,15,21,3,20120612,20170926,male
7914,12,0,9,20051018,20051019,female
2543,4,27,7,20160115,20170914,female
4425,13,23,9,20160316,20180105,male
2155,18,28,7,20151103,20171002,male
6059,13,32,9,20140212,20170427,male
2927,11,19,3,20141107,20171005,female
1502,12,22,9,20110310,20181023,male
10786,1,16,4,20161112,20170609,female
11435,8,31,4,20160625,20160728,female
886,15,24,3,20150907,20170922,male
6136,4,19,3,20160916,20171004,male
7191,22,24,7,20140530,20170920,female
11644,15,26,3,20150915,20170920,female
4604,4,28,9,20100521,20170918,male
3781,15,26,9,20110511,20170906,male
816,4,23,7,20131211,20171228,female
16142,14,33,7,20111216,20170717,female
8830,13,29,9,20041020,20171007,male
3144,22,19,9,20141229,20170909,female
15169,5,21,9,20080409,20171003,female
1094,22,35,9,20160301,20180604,male
15006,5,17,4,20160113,20170908,female
3925,13,20,7,20140510,20170311,male
16602,8,20,7,20161112,20170911,male
3209,15,24,4,20151011,20171014,male
13077,4,26,3,20150206,20171013,male
3693,13,18,9,20160123,20170308,male
16688,5,22,4,20160816,20170922,male
22436,13,36,9,20051101,20170930,male
10218,11,26,9,20140903,20171006,female
21473,5,60,9,20140122,20170926,female
4817,5,24,4,20160804,20180710,female
20050,8,26,3,20131206,20170930,male
12497,22,28,9,20141128,20180314,female
10389,5,27,9,20081227,20171128,male
8279,15,18,7,20150907,20170814,male
11061,13,24,9,20110120,20170912,male
23194,15,27,9,20110824,20171010,male
4608,13,43,9,20150330,20180222,female
17725,6,26,9,20100731,20171010,male
8307,21,33,7,20161115,20170915,female
12808,13,28,3,20140613,20180926,male
2764,4,37,3,20141109,20180416,female
8487,5,41,3,20130401,20171201,female
17226,21,29,9,20070315,20180217,male
6019,13,28,9,20080609,20180421,male
9408,4,22,7,20140111,20170910,male
6064,5,32,9,20110913,20171013,male
13462,4,21,3,20130604,20171011,male
23649,13,21,3,20170106,20170109,female
23777,22,29,3,20130502,20171010,male
1304,5,40,7,20110214,20170930,female
4828,22,29,7,20110810,20170421,male
22228,3,28,9,20070414,20170930,male
7956,13,33,7,20110324,20170921,female
6237,1,25,7,20141020,20170916,male
1558,13,29,9,20080228,20170920,female
10489,14,19,9,20110513,20180505,male
2085,4,25,9,20111001,20170909,male
786,15,25,3,20120810,20170907,female
3434,15,36,9,20150108,20171003,male
3228,15,27,7,20160603,20171002,female
8575,15,25,9,20150725,20171002,female
17700,22,25,4,20160626,20160709,male
3887,15,27,9,20110604,20171008,female
18527,15,18,9,20140531,20170919,female
15745,10,25,3,20150814,20170424,female
5222,15,24,9,20070525,20171002,male
24279,15,17,4,20170121,20171009,female
16934,13,27,7,20101206,20170923,female
13614,3,22,9,20110123,20170904,female
9064,4,27,3,20161105,20170106,male
23155,12,18,3,20150127,20161202,male
19876,12,28,9,20101221,20170930,female
7723,17,28,3,20121119,20171010,female
16961,3,32,9,20060226,20170930,female
11574,14,22,3,20131012,20180123,male
6388,13,22,9,20111111,20171018,female
9925,5,45,3,20111217,20170930,female
17717,13,37,4,20160113,20170110,male
23173,13,43,3,20120523,20170930,male
19515,22,28,9,20060501,20171011,female
2798,6,54,7,20150707,20171007,female
9292,15,31,9,20130624,20170913,female
12222,4,32,9,20090611,20170922,male
18313,5,30,9,20050524,20170913,female
13695,13,30,3,20150817,20170424,male
14053,4,21,3,20120613,20170907,female
14230,4,37,3,20160203,20170610,female
10248,13,40,3,20121109,20180303,female
15154,13,31,3,20150323,20170926,female
16768,7,26,9,20111104,20170907,male
11482,4,27,9,20120115,20170930,male
7642,5,35,7,20151112,20170911,male
2213,4,28,9,20060807,20171010,female
3917,15,21,9,20110618,20170917,male
1746,13,24,9,20081002,20180303,male
21589,15,36,3,20150626,20171003,male
11430,22,31,3,20141003,20170715,female
11830,4,40,7,20160117,20170916,female
22552,19,36,3,20150929,20151006,male
8719,9,27,9,20071101,20170724,male
15527,4,34,9,20050917,20170909,male
6560,5,29,7,20121219,20170930,female
4396,4,0,3,20141104,20170913,male
11032,6,19,3,20140316,20170206,male
21348,1,47,4,20160327,20170610,female
23698,1,21,3,20150712,20170812,male
22134,5,24,3,20151004,20170205,male
6670,11,18,7,20140511,20170910,male
20409,1,15,4,20160830,20170617,male
6817,9,26,9,20150603,20170818,female
426,15,36,3,20121020,20171002,female
5027,15,36,9,20120827,20170913,female
10604,1,0,7,20110720,20170930,male
23999,14,27,4,20161030,20170611,male
10550,15,25,7,20111126,20170923,male
614,15,37,9,20060120,20170930,male
15896,15,22,4,20160121,20171004,male
21009,4,83,4,20161018,20161026,male
9180,5,40,9,20100305,20170919,male
22861,5,37,9,20080928,20170131,female
4483,13,27,7,20151012,20170727,male
11608,8,18,4,20160104,20170612,male
16733,22,24,7,20121023,20180218,female
16628,12,29,9,20051221,20171004,female
10485,5,35,4,20160614,20171007,male
6357,5,26,7,20130806,20170907,male
4134,22,31,3,20130322,20170912,male
4413,22,28,9,20080912,20170930,female
10904,1,31,7,20130923,20170930,female
3082,8,25,3,20120604,20180719,female
23669,1,21,3,20150411,20170511,male
21563,21,34,7,20111108,20170913,female
5988,4,29,7,20150304,20171004,female
4961,5,45,9,20090920,20180130,female
23511,12,32,9,20090106,20170410,female
15033,10,29,9,20070831,20170926,female
741,13,28,9,20061024,20170909,male
5559,10,36,3,20140228,20170206,female
8563,13,20,4,20151017,20170708,female
22396,13,31,9,20151222,20180209,male
23788,15,22,7,20140211,20171005,female
14318,6,0,9,20151007,20170610,male
9782,22,23,3,20140820,20170710,female
4116,13,33,9,20100915,20171012,female
4519,14,48,7,20110114,20170105,female
7446,4,29,9,20120529,20180219,female
2766,4,29,7,20120117,20170921,female
19230,15,33,3,20140202,20170609,female
6222,22,31,9,20090815,20170812,male
17203,1,21,3,20160611,20160614,female
9083,22,28,7,20110918,20170926,male
15716,13,14,4,20160803,20170711,male
17261,10,24,3,20130204,20171006,male
4891,3,22,9,20080728,20170930,male
660,4,21,9,20140810,20180418,female
